Asia,Bhutan,Vegetables,Offline,H,3/6/2016,871440112,4/20/2016,7349,154.06,90.93,1132186.94,668244.57,463942.37
Asia,Kazakhstan,Beverages,Offline,L,5/15/2013,335163533,5/30/2013,1192,47.45,31.79,56560.40,37893.68,18666.72
Europe,United Kingdom,Household,Offline,C,4/19/2017,335857474,4/25/2017,6545,668.27,502.54,4373827.15,3289124.30,1084702.85
Europe,Hungary,Cosmetics,Online,C,6/13/2011,912633264,7/20/2011,7318,437.20,263.33,3199429.60,1927048.94,1272380.66
Australia and Oceania,East Timor,Household,Offline,H,6/10/2014,374914729,6/23/2014,4455,668.27,502.54,2977142.85,2238815.70,738327.15
Europe,Latvia,Office Supplies,Offline,C,9/5/2015,252438199,9/10/2015,928,651.21,524.96,604322.88,487162.88,117160.00
Europe,Latvia,Clothes,Online,M,12/24/2016,345252501,1/15/2017,6742,109.28,35.84,736765.76,241633.28,495132.48
Europe,Malta,Household,Offline,M,9/1/2013,973718965,10/6/2013,3935,668.27,502.54,2629642.45,1977494.90,652147.55
Europe,Greece,Fruits,Offline,H,6/22/2013,728511416,6/25/2013,1572,9.33,6.92,14666.76,10878.24,3788.52
Australia and Oceania,Vanuatu,Office Supplies,Online,C,1/22/2010,520616185,1/22/2010,753,651.21,524.96,490361.13,395294.88,95066.25
Europe,Spain,Cosmetics,Online,C,1/29/2017,431332099,3/8/2017,9608,437.20,263.33,4200617.60,2530074.64,1670542.96
Australia and Oceania,East Timor,Fruits,Offline,L,5/24/2011,162270486,7/4/2011,8298,9.33,6.92,77420.34,57422.16,19998.18
Sub-Saharan Africa,Cote d'Ivoire,Vegetables,Offline,L,7/26/2012,385355174,8/16/2012,4014,154.06,90.93,618396.84,364993.02,253403.82
Middle East and North Africa,Tunisia ,Cosmetics,Online,H,12/14/2010,492822492,12/20/2010,5982,437.20,263.33,2615330.40,1575240.06,1040090.34
Middle East and North Africa,Qatar,Fruits,Offline,C,11/19/2016,847221267,11/30/2016,455,9.33,6.92,4245.15,3148.60,1096.55
Europe,Armenia,Cereal,Online,M,6/27/2011,531412827,7/9/2011,5720,205.70,117.11,1176604.00,669869.20,506734.80
Europe,Malta,Fruits,Offline,C,1/5/2011,498571002,1/31/2011,7094,9.33,6.92,66187.02,49090.48,17096.54
Central America and the Caribbean,Barbados,Snacks,Offline,L,1/26/2010,422182118,2/28/2010,1926,152.58,97.44,293869.08,187669.44,106199.64
Australia and Oceania,Vanuatu,Fruits,Offline,L,9/8/2015,946045005,10/28/2015,4595,9.33,6.92,42871.35,31797.40,11073.95
Sub-Saharan Africa,Togo,Personal Care,Online,C,3/28/2013,534270989,4/3/2013,1513,81.73,56.67,123657.49,85741.71,37915.78
Sub-Saharan Africa,Seychelles ,Cereal,Offline,H,9/3/2015,421283900,9/28/2015,6123,205.70,117.11,1259501.10,717064.53,542436.57
Europe,Finland,Personal Care,Online,H,4/12/2014,561820065,5/18/2014,3897,81.73,56.67,318501.81,220842.99,97658.82
Middle East and North Africa,Lebanon,Fruits,Offline,M,10/9/2012,980928313,10/19/2012,7341,9.33,6.92,68491.53,50799.72,17691.81
Middle East and North Africa,Jordan,Clothes,Offline,H,12/9/2015,423969972,1/11/2016,991,109.28,35.84,108296.48,35517.44,72779.04
Europe,Montenegro,Cereal,Offline,H,9/9/2010,406618869,10/5/2010,6414,205.70,117.11,1319359.80,751143.54,568216.26
Australia and Oceania,Tuvalu,Clothes,Online,H,4/17/2015,264861333,5/12/2015,7209,109.28,35.84,787799.52,258370.56,529428.96
Middle East and North Africa,Turkey,Personal Care,Online,C,1/4/2015,304996192,1/7/2015,4006,81.73,56.67,327410.38,227020.02,100390.36
North America,United States of America,Beverages,Online,H,4/22/2011,453634774,6/10/2011,9465,47.45,31.79,449114.25,300892.35,148221.90
Central America and the Caribbean,Costa Rica,Meat,Online,C,7/2/2010,707700908,8/8/2010,3280,421.89,364.69,1383799.20,1196183.20,187616.00
Sub-Saharan Africa,Zimbabwe,Meat,Online,H,5/28/2012,684430921,6/3/2012,7174,421.89,364.69,3026638.86,2616286.06,410352.80
Central America and the Caribbean,Barbados,Office Supplies,Offline,M,2/10/2014,971373641,3/16/2014,9901,651.21,524.96,6447630.21,5197628.96,1250001.25
Europe,Kosovo,Fruits,Online,C,10/9/2013,876390397,10/20/2013,2249,9.33,6.92,20983.17,15563.08,5420.09
Sub-Saharan Africa,Angola,Meat,Offline,C,5/25/2014,677655017,6/9/2014,2033,421.89,364.69,857702.37,741414.77,116287.60
Europe,Vatican City,Baby Food,Online,M,6/23/2012,273653829,8/1/2012,9104,255.28,159.42,2324069.12,1451359.68,872709.44
North America,Greenland,Beverages,Online,C,12/10/2016,533185660,12/22/2016,340,47.45,31.79,16133.00,10808.60,5324.40
Asia,Tajikistan,Cereal,Online,M,1/22/2015,145361840,2/19/2015,4654,205.70,117.11,957327.80,545029.94,412297.86
Asia,Taiwan,Office Supplies,Offline,M,2/3/2014,569606196,2/22/2014,7986,651.21,524.96,5200563.06,4192330.56,1008232.50
Middle East and North Africa,Qatar,Personal Care,Online,H,10/20/2014,185655057,11/19/2014,8312,81.73,56.67,679339.76,471041.04,208298.72
Central America and the Caribbean,Costa Rica,Office Supplies,Offline,H,3/22/2015,143557250,5/6/2015,635,651.21,524.96,413518.35,333349.60,80168.75
Middle East and North Africa,Afghanistan,Meat,Online,L,6/15/2014,313674104,6/23/2014,1993,421.89,364.69,840826.77,726827.17,113999.60
Europe,Estonia,Vegetables,Online,H,6/14/2016,636679446,6/20/2016,6451,154.06,90.93,993841.06,586589.43,407251.63
Europe,Malta,Office Supplies,Online,H,2/2/2011,673559606,3/12/2011,110,651.21,524.96,71633.10,57745.60,13887.50
Asia,Mongolia,Cereal,Online,M,10/22/2015,955613410,11/30/2015,6099,205.70,117.11,1254564.30,714253.89,540310.41
Sub-Saharan Africa,Sierra Leone,Clothes,Online,C,4/1/2011,734452188,4/9/2011,9578,109.28,35.84,1046683.84,343275.52,703408.32
Sub-Saharan Africa,Equatorial Guinea,Personal Care,Online,C,3/12/2013,231999766,4/16/2013,2741,81.73,56.67,224021.93,155332.47,68689.46
Europe,Vatican City,Household,Offline,L,10/13/2015,190492475,11/2/2015,9811,668.27,502.54,6556396.97,4930419.94,1625977.03
Europe,Russia,Cosmetics,Online,L,6/3/2010,522479140,6/6/2010,2043,437.20,263.33,893199.60,537983.19,355216.41
Sub-Saharan Africa,Cape Verde,Baby Food,Offline,H,4/20/2012,760821092,5/27/2012,2723,255.28,159.42,695127.44,434100.66,261026.78
Sub-Saharan Africa,Republic of the Congo,Fruits,Offline,L,3/8/2011,508692157,3/20/2011,2168,9.33,6.92,20227.44,15002.56,5224.88
Australia and Oceania,Fiji,Personal Care,Offline,M,1/8/2013,789578664,2/12/2013,2728,81.73,56.67,222959.44,154595.76,68363.68
Asia,Vietnam,Snacks,Online,H,6/30/2013,897279441,8/15/2013,3781,152.58,97.44,576904.98,368420.64,208484.34
Asia,Indonesia,Household,Online,H,11/28/2016,645905816,11/29/2016,6739,668.27,502.54,4503471.53,3386617.06,1116854.47
Sub-Saharan Africa,Burundi,Household,Online,M,4/10/2017,819881618,5/27/2017,45,668.27,502.54,30072.15,22614.30,7457.85
Asia,South Korea,Office Supplies,Offline,C,3/31/2017,923943173,5/9/2017,4172,651.21,524.96,2716848.12,2190133.12,526715.00
Europe,Switzerland,Vegetables,Offline,M,10/1/2016,533139312,10/25/2016,6625,154.06,90.93,1020647.50,602411.25,418236.25
Europe,Belarus,Clothes,Offline,H,10/13/2016,642831361,10/23/2016,6940,109.28,35.84,758403.20,248729.60,509673.60
Asia,Kazakhstan,Cereal,Online,H,8/15/2015,518693149,9/30/2015,1684,205.70,117.11,346398.80,197213.24,149185.56
Europe,Belgium,Vegetables,Online,L,8/5/2012,846711003,9/15/2012,9457,154.06,90.93,1456945.42,859925.01,597020.41
Australia and Oceania,Samoa ,Snacks,Offline,C,11/26/2011,583183753,1/10/2012,5887,152.58,97.44,898238.46,573629.28,324609.18
Sub-Saharan Africa,South Sudan,Personal Care,Online,H,3/21/2011,104722726,4/10/2011,8637,81.73,56.67,705902.01,489458.79,216443.22
Middle East and North Africa,Morocco,Personal Care,Offline,H,1/29/2013,758251750,2/14/2013,2398,81.73,56.67,195988.54,135894.66,60093.88
Asia,Malaysia,Personal Care,Offline,C,7/5/2013,811007153,8/23/2013,3894,81.73,56.67,318256.62,220672.98,97583.64
Australia and Oceania,Marshall Islands,Household,Offline,L,5/21/2013,400537765,6/8/2013,6880,668.27,502.54,4597697.60,3457475.20,1140222.40
Middle East and North Africa,Jordan,Vegetables,Online,H,8/25/2014,184704911,10/4/2014,7143,154.06,90.93,1100450.58,649512.99,450937.59
Central America and the Caribbean,Dominica,Office Supplies,Offline,H,7/7/2016,891682422,7/25/2016,7499,651.21,524.96,4883423.79,3936675.04,946748.75
Sub-Saharan Africa,Kenya,Office Supplies,Offline,L,9/15/2011,169956624,10/4/2011,2797,651.21,524.96,1821434.37,1468313.12,353121.25
Sub-Saharan Africa,Mauritius ,Beverages,Offline,M,12/1/2012,238326346,1/20/2013,4917,47.45,31.79,233311.65,156311.43,77000.22
Central America and the Caribbean,Saint Kitts and Nevis ,Fruits,Offline,M,3/20/2011,235902917,4/16/2011,7770,9.33,6.92,72494.10,53768.40,18725.70
Central America and the Caribbean,Belize,Beverages,Offline,L,1/28/2010,272110164,2/4/2010,2299,47.45,31.79,109087.55,73085.21,36002.34
Sub-Saharan Africa,Mozambique,Baby Food,Offline,C,1/15/2014,976684415,1/26/2014,1477,255.28,159.42,377048.56,235463.34,141585.22
Asia,Brunei,Beverages,Offline,L,5/13/2017,349674499,7/1/2017,5310,47.45,31.79,251959.50,168804.90,83154.60
Central America and the Caribbean,Panama,Personal Care,Offline,M,5/11/2015,511441743,6/19/2015,5832,81.73,56.67,476649.36,330499.44,146149.92
Central America and the Caribbean,Costa Rica,Fruits,Offline,H,10/6/2015,952659976,11/18/2015,2112,9.33,6.92,19704.96,14615.04,5089.92
Central America and the Caribbean,Honduras,Household,Online,C,3/28/2012,784315526,4/30/2012,5248,668.27,502.54,3507080.96,2637329.92,869751.04
Australia and Oceania,Fiji,Snacks,Offline,C,11/12/2010,987707221,12/4/2010,3371,152.58,97.44,514347.18,328470.24,185876.94
Central America and the Caribbean,Costa Rica,Meat,Offline,L,3/22/2011,364446389,4/25/2011,6640,421.89,364.69,2801349.60,2421541.60,379808.00
Asia,Bhutan,Meat,Offline,C,2/26/2010,486456859,3/29/2010,2249,421.89,364.69,948830.61,820187.81,128642.80
Central America and the Caribbean,Barbados,Office Supplies,Online,M,2/27/2013,745974957,4/9/2013,9422,651.21,524.96,6135700.62,4946173.12,1189527.50
Australia and Oceania,Solomon Islands,Snacks,Offline,M,6/8/2015,605549514,7/6/2015,4413,152.58,97.44,673335.54,430002.72,243332.82
Sub-Saharan Africa,South Sudan,Fruits,Online,H,3/27/2013,948041856,4/15/2013,5508,9.33,6.92,51389.64,38115.36,13274.28
Europe,Albania,Cereal,Offline,C,4/4/2015,926625812,5/5/2015,8024,205.70,117.11,1650536.80,939690.64,710846.16
Asia,Laos,Household,Online,L,2/4/2016,214787709,3/19/2016,9311,668.27,502.54,6222261.97,4679149.94,1543112.03
Central America and the Caribbean,The Bahamas,Fruits,Offline,H,3/18/2015,356326377,4/11/2015,3748,9.33,6.92,34968.84,25936.16,9032.68
Australia and Oceania,Kiribati,Baby Food,Offline,L,2/15/2013,715353143,2/18/2013,7747,255.28,159.42,1977654.16,1235026.74,742627.42
Sub-Saharan Africa,Guinea-Bissau,Cosmetics,Online,H,3/18/2015,726291835,3/18/2015,4749,437.20,263.33,2076262.80,1250554.17,825708.63
North America,Greenland,Meat,Online,L,10/4/2012,343878781,11/22/2012,228,421.89,364.69,96190.92,83149.32,13041.60
Asia,Mongolia,Fruits,Offline,M,1/22/2017,493162810,2/9/2017,6690,9.33,6.92,62417.70,46294.80,16122.90
Middle East and North Africa,Bahrain,Baby Food,Offline,L,3/5/2010,819505250,4/18/2010,8670,255.28,159.42,2213277.60,1382171.40,831106.20
Australia and Oceania,Australia,Snacks,Online,C,11/18/2016,138579928,1/5/2017,7735,152.58,97.44,1180206.30,753698.40,426507.90
Europe,Iceland,Fruits,Offline,M,1/7/2010,486373174,1/21/2010,7485,9.33,6.92,69835.05,51796.20,18038.85
Australia and Oceania,Nauru,Baby Food,Offline,C,9/12/2012,369183814,10/1/2012,8550,255.28,159.42,2182644.00,1363041.00,819603.00
Australia and Oceania,Papua New Guinea,Meat,Online,L,4/2/2011,613623178,5/21/2011,3589,421.89,364.69,1514163.21,1308872.41,205290.80
Asia,Taiwan,Office Supplies,Online,H,12/29/2011,316615092,1/27/2012,2297,651.21,524.96,1495829.37,1205833.12,289996.25
Australia and Oceania,Vanuatu,Cereal,Online,C,9/25/2014,895395886,11/12/2014,6395,205.70,117.11,1315451.50,748918.45,566533.05
Central America and the Caribbean,Cuba,Clothes,Offline,L,7/25/2016,237514388,8/27/2016,4640,109.28,35.84,507059.20,166297.60,340761.60
Sub-Saharan Africa,Gabon,Clothes,Online,C,8/23/2015,350831925,9/17/2015,7818,109.28,35.84,854351.04,280197.12,574153.92
Sub-Saharan Africa,Guinea-Bissau,Cosmetics,Offline,M,12/20/2014,613522326,12/22/2014,3745,437.20,263.33,1637314.00,986170.85,651143.15
Sub-Saharan Africa,Madagascar,Cosmetics,Offline,C,1/18/2011,924071919,1/25/2011,2271,437.20,263.33,992881.20,598022.43,394858.77
Europe,Hungary,Clothes,Offline,H,10/18/2012,351279532,11/6/2012,275,109.28,35.84,30052.00,9856.00,20196.00
Australia and Oceania,East Timor,Snacks,Online,M,1/24/2015,284256494,2/25/2015,6668,152.58,97.44,1017403.44,649729.92,367673.52
Europe,Belarus,Fruits,Online,M,7/15/2017,382426631,8/11/2017,7393,9.33,6.92,68976.69,51159.56,17817.13
Middle East and North Africa,Israel,Snacks,Offline,C,5/26/2013,825526273,5/26/2013,424,152.58,97.44,64693.92,41314.56,23379.36
Sub-Saharan Africa,Democratic Republic of the Congo,Fruits,Online,C,11/3/2015,963604247,12/7/2015,765,9.33,6.92,7137.45,5293.80,1843.65
Sub-Saharan Africa,Swaziland,Baby Food,Online,M,5/19/2016,667021882,6/14/2016,5452,255.28,159.42,1391786.56,869157.84,522628.72
Asia,Maldives,Beverages,Online,C,5/29/2011,776453006,6/8/2011,8554,47.45,31.79,405887.30,271931.66,133955.64
Central America and the Caribbean,Costa Rica,Cosmetics,Offline,C,7/4/2013,852883946,8/8/2013,6168,437.20,263.33,2696649.60,1624219.44,1072430.16
Asia,Kazakhstan,Vegetables,Online,H,5/27/2017,527613532,7/3/2017,1424,154.06,90.93,219381.44,129484.32,89897.12
Asia,North Korea,Personal Care,Online,L,4/24/2011,852253091,5/9/2011,9483,81.73,56.67,775045.59,537401.61,237643.98
North America,Mexico,Vegetables,Online,L,1/7/2011,248726451,1/16/2011,2539,154.06,90.93,391158.34,230871.27,160287.07
Europe,Greece,Meat,Offline,L,8/27/2010,359269940,9/15/2010,4814,421.89,364.69,2030978.46,1755617.66,275360.80
Sub-Saharan Africa,Gabon,Vegetables,Offline,C,10/11/2016,196432387,11/14/2016,7563,154.06,90.93,1165155.78,687703.59,477452.19
Sub-Saharan Africa,Mozambique,Clothes,Online,M,4/16/2014,193075120,4/24/2014,4073,109.28,35.84,445097.44,145976.32,299121.12
Asia,Nepal,Clothes,Offline,H,8/30/2015,852371966,10/1/2015,4661,109.28,35.84,509354.08,167050.24,342303.84
Australia and Oceania,Palau,Baby Food,Online,M,9/17/2011,497809255,9/26/2011,1676,255.28,159.42,427849.28,267187.92,160661.36
Middle East and North Africa,Somalia,Meat,Online,H,4/4/2013,223185813,5/9/2013,4497,421.89,364.69,1897239.33,1640010.93,257228.40
Central America and the Caribbean,Grenada,Household,Offline,L,1/12/2017,742612969,1/24/2017,4535,668.27,502.54,3030604.45,2279018.90,751585.55
Asia,Thailand,Vegetables,Online,H,1/18/2017,140514552,2/24/2017,233,154.06,90.93,35895.98,21186.69,14709.29
Sub-Saharan Africa,Kenya,Beverages,Online,C,12/18/2015,621626889,1/3/2016,2065,47.45,31.79,97984.25,65646.35,32337.90
Australia and Oceania,Australia,Beverages,Offline,H,9/13/2013,860998809,10/29/2013,7536,47.45,31.79,357583.20,239569.44,118013.76
Sub-Saharan Africa,Malawi,Personal Care,Online,H,4/4/2011,953991639,5/9/2011,6181,81.73,56.67,505173.13,350277.27,154895.86
Asia,South Korea,Office Supplies,Online,L,6/24/2014,166279208,7/25/2014,4568,651.21,524.96,2974727.28,2398017.28,576710.00
Middle East and North Africa,Oman,Office Supplies,Offline,M,2/17/2015,983847844,4/3/2015,1295,651.21,524.96,843316.95,679823.20,163493.75
Middle East and North Africa,Lebanon,Beverages,Offline,L,5/27/2017,562996375,6/21/2017,1993,47.45,31.79,94567.85,63357.47,31210.38
Sub-Saharan Africa,Mozambique,Clothes,Online,H,5/27/2011,180336129,6/30/2011,4323,109.28,35.84,472417.44,154936.32,317481.12
Europe,Austria,Cosmetics,Offline,C,10/22/2014,282790935,11/13/2014,2977,437.20,263.33,1301544.40,783933.41,517610.99
Sub-Saharan Africa,Burundi,Clothes,Online,H,1/28/2016,937597119,2/1/2016,4678,109.28,35.84,511211.84,167659.52,343552.32
Europe,Slovakia,Household,Offline,L,1/28/2016,482303512,2/28/2016,3182,668.27,502.54,2126435.14,1599082.28,527352.86
Asia,Mongolia,Vegetables,Online,C,10/2/2016,474771440,10/20/2016,4274,154.06,90.93,658452.44,388634.82,269817.62
Middle East and North Africa,Qatar,Clothes,Offline,L,4/30/2017,743174731,5/19/2017,773,109.28,35.84,84473.44,27704.32,56769.12
Central America and the Caribbean,Cuba,Cosmetics,Offline,L,7/6/2010,735999715,7/7/2010,7526,437.20,263.33,3290367.20,1981821.58,1308545.62
Middle East and North Africa,Iraq,Office Supplies,Online,M,8/1/2016,872045218,8/21/2016,6414,651.21,524.96,4176860.94,3367093.44,809767.50
Australia and Oceania,Samoa ,Household,Offline,H,6/16/2011,290422570,7/30/2011,1347,668.27,502.54,900159.69,676921.38,223238.31
Europe,Andorra,Office Supplies,Online,H,10/3/2013,900555598,11/1/2013,3269,651.21,524.96,2128805.49,1716094.24,412711.25
Europe,Croatia,Snacks,Online,M,11/16/2012,632180631,1/1/2013,5152,152.58,97.44,786092.16,502010.88,284081.28
Sub-Saharan Africa,Cape Verde,Vegetables,Online,C,8/24/2010,185346496,8/26/2010,7002,154.06,90.93,1078728.12,636691.86,442036.26
Sub-Saharan Africa,Zambia,Clothes,Online,L,7/10/2017,780414521,7/30/2017,854,109.28,35.84,93325.12,30607.36,62717.76
Sub-Saharan Africa,Sao Tome and Principe,Office Supplies,Online,M,12/15/2010,108058536,12/24/2010,5777,651.21,524.96,3762040.17,3032693.92,729346.25
Europe,Belgium,Baby Food,Online,H,11/22/2014,879264867,1/5/2015,2868,255.28,159.42,732143.04,457216.56,274926.48
Europe,Moldova ,Household,Online,H,9/11/2012,475332343,10/15/2012,258,668.27,502.54,172413.66,129655.32,42758.34
Europe,Belarus,Baby Food,Online,H,7/10/2011,397872292,7/14/2011,8108,255.28,159.42,2069810.24,1292577.36,777232.88
Europe,France,Beverages,Offline,M,10/15/2015,418808543,11/3/2015,3610,47.45,31.79,171294.50,114761.90,56532.60
Australia and Oceania,Kiribati,Beverages,Offline,H,11/4/2015,830377423,11/7/2015,5987,47.45,31.79,284083.15,190326.73,93756.42
Sub-Saharan Africa,Liberia,Household,Online,H,6/15/2014,195127761,7/8/2014,1495,668.27,502.54,999063.65,751297.30,247766.35
North America,Canada,Personal Care,Online,H,6/17/2015,295920884,6/21/2015,8420,81.73,56.67,688166.60,477161.40,211005.20
Middle East and North Africa,Iraq,Cosmetics,Offline,H,5/25/2012,285930621,6/8/2012,2080,437.20,263.33,909376.00,547726.40,361649.60
Central America and the Caribbean,Nicaragua,Household,Online,H,1/8/2015,738643300,2/10/2015,9822,668.27,502.54,6563747.94,4935947.88,1627800.06
Middle East and North Africa,Israel,Meat,Offline,C,3/17/2015,497857749,4/13/2015,6026,421.89,364.69,2542309.14,2197621.94,344687.20
Asia,Indonesia,Household,Online,C,6/26/2013,727685296,7/24/2013,7105,668.27,502.54,4748058.35,3570546.70,1177511.65
Sub-Saharan Africa,Ethiopia,Office Supplies,Online,L,3/23/2015,862549769,3/27/2015,6499,651.21,524.96,4232213.79,3411715.04,820498.75
Sub-Saharan Africa,Liberia,Personal Care,Online,M,9/18/2011,857187497,10/28/2011,9684,81.73,56.67,791473.32,548792.28,242681.04
Asia,India,Office Supplies,Offline,L,3/31/2014,736647307,4/4/2014,9163,651.21,524.96,5967037.23,4810208.48,1156828.75
Middle East and North Africa,Lebanon,Meat,Offline,H,6/16/2012,146290528,7/19/2012,9473,421.89,364.69,3996563.97,3454708.37,541855.60
Europe,Portugal,Snacks,Online,H,12/24/2015,601790988,2/9/2016,2181,152.58,97.44,332776.98,212516.64,120260.34
Sub-Saharan Africa,Mozambique,Beverages,Online,C,10/15/2012,539135015,11/16/2012,886,47.45,31.79,42040.70,28165.94,13874.76
Sub-Saharan Africa,Republic of the Congo,Personal Care,Offline,H,11/11/2010,264621436,11/24/2010,6218,81.73,56.67,508197.14,352374.06,155823.08
Europe,Norway,Vegetables,Offline,M,9/2/2011,604861581,9/29/2011,838,154.06,90.93,129102.28,76199.34,52902.94
Sub-Saharan Africa,Cote d'Ivoire,Personal Care,Offline,M,12/15/2013,656779277,2/2/2014,4438,81.73,56.67,362717.74,251501.46,111216.28
Asia,Turkmenistan,Snacks,Offline,L,7/14/2017,937610852,7/31/2017,8742,152.58,97.44,1333854.36,851820.48,482033.88
Central America and the Caribbean,Trinidad and Tobago,Vegetables,Online,M,12/1/2011,234905135,12/11/2011,2504,154.06,90.93,385766.24,227688.72,158077.52
Middle East and North Africa,Iran,Vegetables,Online,H,5/30/2010,556523454,6/16/2010,6512,154.06,90.93,1003238.72,592136.16,411102.56
Australia and Oceania,Federated States of Micronesia,Cereal,Online,L,1/7/2016,380639636,1/25/2016,8582,205.70,117.11,1765317.40,1005038.02,760279.38
Asia,Thailand,Meat,Offline,C,2/3/2010,505740010,2/6/2010,8563,421.89,364.69,3612644.07,3122840.47,489803.60
Middle East and North Africa,United Arab Emirates,Snacks,Offline,L,9/13/2016,900623404,9/17/2016,3334,152.58,97.44,508701.72,324864.96,183836.76
Sub-Saharan Africa,Lesotho,Clothes,Online,C,7/17/2015,254401147,7/30/2015,1808,109.28,35.84,197578.24,64798.72,132779.52
North America,Canada,Vegetables,Offline,L,11/17/2013,926497066,11/30/2013,9925,154.06,90.93,1529045.50,902480.25,626565.25
Middle East and North Africa,Libya,Fruits,Online,H,6/22/2012,396647489,8/10/2012,5661,9.33,6.92,52817.13,39174.12,13643.01
Australia and Oceania,Fiji,Cosmetics,Online,C,12/6/2016,714901244,12/8/2016,4020,437.20,263.33,1757544.00,1058586.60,698957.40
Sub-Saharan Africa,Cape Verde,Snacks,Online,M,3/18/2011,851619660,4/9/2011,2037,152.58,97.44,310805.46,198485.28,112320.18
Sub-Saharan Africa,Swaziland,Household,Online,L,5/29/2014,747476565,7/10/2014,3781,668.27,502.54,2526728.87,1900103.74,626625.13
Sub-Saharan Africa,Liberia,Cosmetics,Offline,C,5/24/2016,863458287,6/2/2016,5350,437.20,263.33,2339020.00,1408815.50,930204.50
Asia,Malaysia,Clothes,Online,H,11/24/2011,830863654,12/6/2011,9874,109.28,35.84,1079030.72,353884.16,725146.56
Europe,Belgium,Household,Online,C,11/6/2011,801303994,11/6/2011,2513,668.27,502.54,1679362.51,1262883.02,416479.49
Europe,Macedonia,Fruits,Online,C,11/20/2016,996703135,12/1/2016,5462,9.33,6.92,50960.46,37797.04,13163.42
Europe,Albania,Personal Care,Offline,C,7/29/2013,359297406,9/13/2013,2942,81.73,56.67,240449.66,166723.14,73726.52
Asia,Nepal,Clothes,Offline,M,1/14/2016,601635634,2/27/2016,6209,109.28,35.84,678519.52,222530.56,455988.96
Asia,Bhutan,Household,Offline,H,9/30/2016,356579148,10/7/2016,8549,668.27,502.54,5713040.23,4296214.46,1416825.77
North America,Canada,Office Supplies,Offline,C,1/15/2013,127301776,2/13/2013,279,651.21,524.96,181687.59,146463.84,35223.75
Asia,Kyrgyzstan,Household,Online,M,11/15/2010,937289845,11/28/2010,3749,668.27,502.54,2505344.23,1884022.46,621321.77
Europe,Liechtenstein,Vegetables,Offline,L,6/28/2013,280342185,6/29/2013,8337,154.06,90.93,1284398.22,758083.41,526314.81
Middle East and North Africa,Qatar,Beverages,Online,M,1/21/2010,670570123,1/21/2010,5456,47.45,31.79,258887.20,173446.24,85440.96
Central America and the Caribbean,Panama,Fruits,Online,H,4/19/2017,192397487,4/23/2017,3547,9.33,6.92,33093.51,24545.24,8548.27
Central America and the Caribbean,Belize,Personal Care,Online,M,2/26/2015,150560605,3/19/2015,3084,81.73,56.67,252055.32,174770.28,77285.04
Europe,Latvia,Household,Offline,C,2/15/2011,120108306,4/2/2011,1572,668.27,502.54,1050520.44,789992.88,260527.56
Europe,Iceland,Household,Offline,M,10/11/2013,196401917,11/18/2013,8547,668.27,502.54,5711703.69,4295209.38,1416494.31
Asia,Thailand,Baby Food,Online,M,10/23/2013,545115268,12/7/2013,576,255.28,159.42,147041.28,91825.92,55215.36
Middle East and North Africa,Kuwait,Clothes,Online,C,7/25/2010,952234685,8/20/2010,6259,109.28,35.84,683983.52,224322.56,459660.96
Europe,Slovenia,Cereal,Offline,M,10/20/2015,374058997,11/22/2015,1225,205.70,117.11,251982.50,143459.75,108522.75
Sub-Saharan Africa,Nigeria,Cosmetics,Online,L,1/21/2012,987199532,2/16/2012,3134,437.20,263.33,1370184.80,825276.22,544908.58
Europe,Malta,Beverages,Offline,C,1/3/2017,538580119,1/9/2017,6681,47.45,31.79,317013.45,212388.99,104624.46
Europe,Georgia,Cosmetics,Offline,L,7/16/2011,895437085,8/23/2011,8587,437.20,263.33,3754236.40,2261214.71,1493021.69
Asia,Nepal,Snacks,Online,C,8/31/2011,395319259,9/22/2011,2608,152.58,97.44,397928.64,254123.52,143805.12
Asia,Indonesia,Personal Care,Online,C,10/4/2011,596087968,10/28/2011,4531,81.73,56.67,370318.63,256771.77,113546.86
Australia and Oceania,Fiji,Cosmetics,Online,M,1/15/2011,425917041,3/5/2011,7172,437.20,263.33,3135598.40,1888602.76,1246995.64
Europe,Montenegro,Cereal,Offline,H,5/13/2017,233292806,5/25/2017,5380,205.70,117.11,1106666.00,630051.80,476614.20
Central America and the Caribbean,Guatemala,Baby Food,Offline,L,2/24/2013,437014091,3/15/2013,1036,255.28,159.42,264470.08,165159.12,99310.96
Europe,Hungary,Cosmetics,Offline,H,3/3/2012,176192224,4/12/2012,8049,437.20,263.33,3519022.80,2119543.17,1399479.63
Asia,North Korea,Cereal,Online,H,5/3/2010,460251033,6/1/2010,7363,205.70,117.11,1514569.10,862280.93,652288.17
Sub-Saharan Africa,Sierra Leone,Snacks,Online,H,3/9/2012,118926846,3/16/2012,1952,152.58,97.44,297836.16,190202.88,107633.28
Europe,Monaco,Beverages,Offline,L,12/23/2011,752268493,1/26/2012,1819,47.45,31.79,86311.55,57826.01,28485.54
Middle East and North Africa,Syria,Cereal,Online,M,8/2/2012,880637300,9/1/2012,9001,205.70,117.11,1851505.70,1054107.11,797398.59
Middle East and North Africa,Israel,Clothes,Online,C,3/11/2014,894707095,3/16/2014,2567,109.28,35.84,280521.76,92001.28,188520.48
Asia,Kazakhstan,Personal Care,Online,C,6/11/2010,805464208,7/14/2010,3613,81.73,56.67,295290.49,204748.71,90541.78
