Middle East and North Africa,Syria,Clothes,Online,H,10/9/2013,556252229,10/27/2013,6250,109.28,35.84,683000.00,224000.00,459000.00
Asia,Kyrgyzstan,Meat,Offline,L,12/6/2012,991757571,1/23/2013,1959,421.89,364.69,826482.51,714427.71,112054.80
Sub-Saharan Africa,Guinea-Bissau,Office Supplies,Online,C,4/20/2012,241137731,4/30/2012,6868,651.21,524.96,4472510.28,3605425.28,867085.00
Asia,South Korea,Baby Food,Online,H,3/7/2014,635691535,4/18/2014,4107,255.28,159.42,1048434.96,654737.94,393697.02
Europe,Romania,Meat,Offline,C,5/9/2014,527030313,6/21/2014,8836,421.89,364.69,3727820.04,3222400.84,505419.20
Australia and Oceania,New Zealand,Fruits,Online,C,6/17/2013,137077891,6/18/2013,3249,9.33,6.92,30313.17,22483.08,7830.09
Europe,Iceland,Cosmetics,Offline,C,3/17/2013,208070600,4/3/2013,1569,437.20,263.33,685966.80,413164.77,272802.03
Australia and Oceania,Marshall Islands,Personal Care,Online,C,7/31/2012,652557265,9/1/2012,5051,81.73,56.67,412818.23,286240.17,126578.06
Sub-Saharan Africa,Liberia,Vegetables,Offline,M,8/16/2011,103399217,10/2/2011,6981,154.06,90.93,1075492.86,634782.33,440710.53
Europe,Montenegro,Office Supplies,Online,C,3/27/2015,863770282,3/30/2015,7676,651.21,524.96,4998687.96,4029592.96,969095.00
Europe,Armenia,Personal Care,Online,H,3/27/2014,357156789,4/2/2014,9485,81.73,56.67,775209.05,537514.95,237694.10
Asia,Taiwan,Clothes,Offline,C,11/14/2011,577357566,1/2/2012,1789,109.28,35.84,195501.92,64117.76,131384.16
Central America and the Caribbean,Panama,Office Supplies,Offline,H,6/10/2012,438483941,7/16/2012,5997,651.21,524.96,3905306.37,3148185.12,757121.25
Sub-Saharan Africa,Uganda,Vegetables,Online,M,7/17/2017,724959743,7/29/2017,553,154.06,90.93,85195.18,50284.29,34910.89
Sub-Saharan Africa,Uganda,Beverages,Online,C,9/3/2014,941521298,10/9/2014,5930,47.45,31.79,281378.50,188514.70,92863.80
Australia and Oceania,Solomon Islands,Clothes,Online,L,5/4/2011,663217437,5/5/2011,9633,109.28,35.84,1052694.24,345246.72,707447.52
Europe,Kosovo,Baby Food,Offline,L,2/8/2016,885409486,2/27/2016,1197,255.28,159.42,305570.16,190825.74,114744.42
Sub-Saharan Africa,Guinea,Fruits,Offline,L,2/6/2012,873771274,3/14/2012,7192,9.33,6.92,67101.36,49768.64,17332.72
Central America and the Caribbean,Saint Vincent and the Grenadines,Office Supplies,Online,H,10/22/2013,414289128,11/4/2013,6214,651.21,524.96,4046618.94,3262101.44,784517.50
Australia and Oceania,Federated States of Micronesia,Clothes,Offline,L,4/11/2010,263261878,5/30/2010,3895,109.28,35.84,425645.60,139596.80,286048.80
Europe,Russia,Vegetables,Offline,H,4/29/2014,797300851,5/3/2014,7894,154.06,90.93,1216149.64,717801.42,498348.22
Europe,Monaco,Fruits,Offline,H,5/6/2013,663329875,6/8/2013,2906,9.33,6.92,27112.98,20109.52,7003.46
Australia and Oceania,Australia,Cosmetics,Offline,C,12/8/2010,828585278,1/23/2011,5652,437.20,263.33,2471054.40,1488341.16,982713.24
Europe,Luxembourg,Cereal,Online,C,7/18/2015,530615890,9/2/2015,9888,205.70,117.11,2033961.60,1157983.68,875977.92
Europe,Austria,Household,Online,L,12/19/2013,427283036,2/7/2014,1400,668.27,502.54,935578.00,703556.00,232022.00
Europe,Bosnia and Herzegovina,Personal Care,Online,L,12/30/2012,346760547,1/7/2013,3006,81.73,56.67,245680.38,170350.02,75330.36
Asia,Thailand,Meat,Offline,H,12/1/2012,637534749,1/12/2013,9555,421.89,364.69,4031158.95,3484612.95,546546.00
Sub-Saharan Africa,Liberia,Snacks,Online,H,4/17/2011,818404471,4/19/2011,2925,152.58,97.44,446296.50,285012.00,161284.50
Middle East and North Africa,Somalia,Cereal,Online,H,4/28/2014,928481042,5/9/2014,7028,205.70,117.11,1445659.60,823049.08,622610.52
Sub-Saharan Africa,Liberia,Personal Care,Offline,L,5/5/2010,177188289,5/28/2010,2807,81.73,56.67,229416.11,159072.69,70343.42
Sub-Saharan Africa,Botswana,Personal Care,Online,H,6/20/2011,994262540,6/28/2011,3235,81.73,56.67,264396.55,183327.45,81069.10
Europe,Slovakia,Vegetables,Online,C,12/14/2011,479752624,1/10/2012,8317,154.06,90.93,1281317.02,756264.81,525052.21
Sub-Saharan Africa,Djibouti,Beverages,Offline,C,9/5/2014,754019868,10/24/2014,90,47.45,31.79,4270.50,2861.10,1409.40
Europe,Belgium,Office Supplies,Online,L,3/30/2012,407738101,5/2/2012,7620,651.21,524.96,4962220.20,4000195.20,962025.00
Australia and Oceania,Palau,Household,Online,M,6/14/2013,351893651,6/19/2013,2006,668.27,502.54,1340549.62,1008095.24,332454.38
Sub-Saharan Africa,Uganda,Clothes,Offline,L,10/23/2016,667785346,11/17/2016,1378,109.28,35.84,150587.84,49387.52,101200.32
Middle East and North Africa,Iran,Vegetables,Online,L,4/29/2014,157024514,5/17/2014,5898,154.06,90.93,908645.88,536305.14,372340.74
Middle East and North Africa,Qatar,Cosmetics,Offline,C,6/3/2010,391534984,7/20/2010,2757,437.20,263.33,1205360.40,726000.81,479359.59
Europe,Luxembourg,Baby Food,Offline,L,8/2/2010,763553082,9/9/2010,1180,255.28,159.42,301230.40,188115.60,113114.80
Europe,Norway,Fruits,Online,L,1/7/2010,735627639,1/13/2010,7420,9.33,6.92,69228.60,51346.40,17882.20
Australia and Oceania,Samoa ,Meat,Online,M,7/22/2012,290619981,8/20/2012,9765,421.89,364.69,4119755.85,3561197.85,558558.00
Australia and Oceania,Tuvalu,Fruits,Online,M,9/26/2011,381703937,10/18/2011,3532,9.33,6.92,32953.56,24441.44,8512.12
Europe,Luxembourg,Household,Online,M,4/22/2017,682365834,5/8/2017,6069,668.27,502.54,4055730.63,3049915.26,1005815.37
North America,Canada,Cosmetics,Offline,C,8/1/2013,936404502,8/28/2013,1756,437.20,263.33,767723.20,462407.48,305315.72
North America,Canada,Snacks,Offline,L,3/25/2016,507931268,5/2/2016,7004,152.58,97.44,1068670.32,682469.76,386200.56
Australia and Oceania,Vanuatu,Snacks,Online,H,6/24/2015,631369960,7/10/2015,5256,152.58,97.44,801960.48,512144.64,289815.84
Europe,Italy,Cereal,Offline,C,3/9/2010,361456906,4/24/2010,1986,205.70,117.11,408520.20,232580.46,175939.74
Central America and the Caribbean,The Bahamas,Household,Online,L,8/25/2011,623240935,10/11/2011,9697,668.27,502.54,6480214.19,4873130.38,1607083.81
Middle East and North Africa,United Arab Emirates,Vegetables,Online,C,1/25/2017,162083375,1/28/2017,2927,154.06,90.93,450933.62,266152.11,184781.51
Central America and the Caribbean,Saint Kitts and Nevis ,Baby Food,Offline,M,5/13/2013,493658053,6/20/2013,3243,255.28,159.42,827873.04,516999.06,310873.98
Sub-Saharan Africa,Cote d'Ivoire,Fruits,Online,C,3/26/2011,953951299,5/2/2011,4243,9.33,6.92,39587.19,29361.56,10225.63
Australia and Oceania,East Timor,Beverages,Online,L,1/27/2011,949261939,2/18/2011,6557,47.45,31.79,311129.65,208447.03,102682.62
Central America and the Caribbean,Barbados,Vegetables,Offline,M,5/11/2014,406201303,6/13/2014,2847,154.06,90.93,438608.82,258877.71,179731.11
Europe,Finland,Cereal,Online,H,4/4/2012,221693217,5/19/2012,2804,205.70,117.11,576782.80,328376.44,248406.36
Sub-Saharan Africa,Nigeria,Personal Care,Offline,C,2/28/2012,912974011,4/13/2012,8153,81.73,56.67,666344.69,462030.51,204314.18
Asia,South Korea,Cosmetics,Offline,C,2/24/2011,367592513,3/7/2011,7648,437.20,263.33,3343705.60,2013947.84,1329757.76
Sub-Saharan Africa,Sao Tome and Principe,Baby Food,Online,H,12/17/2014,593410050,1/21/2015,2076,255.28,159.42,529961.28,330955.92,199005.36
Europe,Slovenia,Vegetables,Online,C,6/14/2011,968600451,7/28/2011,9253,154.06,90.93,1425517.18,841375.29,584141.89
Asia,Vietnam,Cosmetics,Offline,L,4/5/2012,491650044,5/4/2012,9029,437.20,263.33,3947478.80,2377606.57,1569872.23
Europe,Finland,Household,Online,C,3/4/2011,931357657,3/26/2011,8283,668.27,502.54,5535280.41,4162538.82,1372741.59
Europe,United Kingdom,Personal Care,Offline,M,8/6/2010,976834619,8/22/2010,5926,81.73,56.67,484331.98,335826.42,148505.56
Europe,Ukraine,Beverages,Online,M,3/25/2010,287504756,5/7/2010,7901,47.45,31.79,374902.45,251172.79,123729.66
Asia,Indonesia,Vegetables,Offline,H,10/29/2010,843104398,12/16/2010,2182,154.06,90.93,336158.92,198409.26,137749.66
Middle East and North Africa,Jordan,Household,Online,H,6/5/2010,193682372,6/17/2010,3773,668.27,502.54,2521382.71,1896083.42,625299.29
Australia and Oceania,Tonga,Vegetables,Offline,C,9/13/2015,909600007,10/19/2015,9710,154.06,90.93,1495922.60,882930.30,612992.30
Sub-Saharan Africa,Malawi,Cereal,Offline,M,6/17/2015,231531131,6/17/2015,4062,205.70,117.11,835553.40,475700.82,359852.58
Australia and Oceania,Australia,Fruits,Offline,M,9/20/2014,420462071,9/26/2014,2925,9.33,6.92,27290.25,20241.00,7049.25
Asia,Cambodia,Fruits,Offline,C,10/11/2015,207691657,11/20/2015,9432,9.33,6.92,88000.56,65269.44,22731.12
Central America and the Caribbean,Saint Vincent and the Grenadines,Office Supplies,Online,L,6/2/2014,644831216,7/22/2014,8741,651.21,524.96,5692226.61,4588675.36,1103551.25
Sub-Saharan Africa,Guinea,Baby Food,Online,L,4/14/2011,153804576,5/9/2011,3047,255.28,159.42,777838.16,485752.74,292085.42
Middle East and North Africa,Morocco,Cereal,Online,L,8/27/2015,376848065,9/12/2015,6572,205.70,117.11,1351860.40,769646.92,582213.48
Middle East and North Africa,Pakistan,Clothes,Online,H,5/14/2011,326510512,5/26/2011,571,109.28,35.84,62398.88,20464.64,41934.24
Australia and Oceania,Australia,Cereal,Offline,C,8/10/2013,435653245,8/28/2013,8331,205.70,117.11,1713686.70,975643.41,738043.29
Sub-Saharan Africa,Mauritania,Beverages,Online,L,2/21/2012,307450091,3/15/2012,169,47.45,31.79,8019.05,5372.51,2646.54
Europe,Croatia,Cereal,Online,C,12/3/2012,965387380,1/4/2013,8434,205.70,117.11,1734873.80,987705.74,747168.06
Middle East and North Africa,Morocco,Office Supplies,Offline,C,8/18/2011,803263938,9/25/2011,2504,651.21,524.96,1630629.84,1314499.84,316130.00
Middle East and North Africa,Lebanon,Meat,Offline,M,7/25/2012,535191094,9/10/2012,3793,421.89,364.69,1600228.77,1383269.17,216959.60
Europe,France,Baby Food,Online,H,4/26/2017,945592677,4/28/2017,741,255.28,159.42,189162.48,118130.22,71032.26
Central America and the Caribbean,Nicaragua,Meat,Offline,H,5/22/2013,639205014,6/4/2013,3823,421.89,364.69,1612885.47,1394209.87,218675.60
Europe,Latvia,Vegetables,Offline,M,11/11/2015,991076934,12/5/2015,544,154.06,90.93,83808.64,49465.92,34342.72
Sub-Saharan Africa,Togo,Beverages,Online,L,7/30/2010,296569764,9/13/2010,438,47.45,31.79,20783.10,13924.02,6859.08
Sub-Saharan Africa,Kenya,Personal Care,Offline,H,12/16/2010,521357333,1/7/2011,75,81.73,56.67,6129.75,4250.25,1879.50
Central America and the Caribbean,Barbados,Meat,Offline,H,5/5/2016,551425969,5/21/2016,8053,421.89,364.69,3397480.17,2936848.57,460631.60
Middle East and North Africa,Iran,Snacks,Offline,H,10/10/2015,243074500,11/7/2015,1,152.58,97.44,152.58,97.44,55.14
Europe,Malta,Personal Care,Online,H,7/4/2014,872914254,7/22/2014,3581,81.73,56.67,292675.13,202935.27,89739.86
Europe,Switzerland,Snacks,Offline,C,1/27/2015,187869060,3/7/2015,3484,152.58,97.44,531588.72,339480.96,192107.76
Europe,Vatican City,Vegetables,Online,H,7/2/2013,955175244,7/3/2013,6436,154.06,90.93,991530.16,585225.48,406304.68
Australia and Oceania,New Zealand,Cereal,Online,C,8/30/2010,612381637,9/8/2010,6190,205.70,117.11,1273283.00,724910.90,548372.10
Middle East and North Africa,Iraq,Household,Online,H,1/27/2016,717349565,2/23/2016,8532,668.27,502.54,5701679.64,4287671.28,1414008.36
Australia and Oceania,Federated States of Micronesia,Beverages,Online,H,10/22/2013,198252856,11/1/2013,6281,47.45,31.79,298033.45,199672.99,98360.46
Australia and Oceania,East Timor,Fruits,Offline,M,9/22/2011,303577840,10/16/2011,4284,9.33,6.92,39969.72,29645.28,10324.44
Middle East and North Africa,Algeria,Vegetables,Offline,H,12/16/2014,552123343,1/9/2015,4422,154.06,90.93,681253.32,402092.46,279160.86
Central America and the Caribbean,Belize,Office Supplies,Online,C,7/25/2014,983000695,8/23/2014,605,651.21,524.96,393982.05,317600.80,76381.25
Europe,Spain,Cereal,Online,H,1/8/2014,805633723,2/22/2014,3777,205.70,117.11,776928.90,442324.47,334604.43
Middle East and North Africa,Bahrain,Office Supplies,Offline,L,4/21/2010,649758756,6/3/2010,6910,651.21,524.96,4499861.10,3627473.60,872387.50
Middle East and North Africa,Bahrain,Clothes,Online,H,10/21/2012,315424621,11/21/2012,10,109.28,35.84,1092.80,358.40,734.40
Asia,Bhutan,Cereal,Online,H,11/3/2016,122992646,12/3/2016,5112,205.70,117.11,1051538.40,598666.32,452872.08
Central America and the Caribbean,Costa Rica,Personal Care,Offline,C,1/3/2015,463136661,1/3/2015,1285,81.73,56.67,105023.05,72820.95,32202.10
Central America and the Caribbean,Saint Lucia,Cereal,Online,C,2/8/2016,446842992,2/24/2016,9626,205.70,117.11,1980068.20,1127300.86,852767.34
Europe,Latvia,Personal Care,Online,C,1/26/2011,155410468,3/4/2011,8266,81.73,56.67,675580.18,468434.22,207145.96
Sub-Saharan Africa,Swaziland,Snacks,Offline,C,8/17/2014,190450417,9/25/2014,7366,152.58,97.44,1123904.28,717743.04,406161.24
Central America and the Caribbean,Belize,Personal Care,Offline,M,1/20/2016,323886668,2/24/2016,4117,81.73,56.67,336482.41,233310.39,103172.02
Sub-Saharan Africa,Lesotho,Office Supplies,Online,H,4/8/2013,847955548,4/8/2013,7745,651.21,524.96,5043621.45,4065815.20,977806.25
Middle East and North Africa,United Arab Emirates,Cereal,Online,M,8/12/2016,325205886,8/12/2016,4503,205.70,117.11,926267.10,527346.33,398920.77
Central America and the Caribbean,Nicaragua,Snacks,Online,M,10/12/2014,538499009,10/26/2014,2678,152.58,97.44,408609.24,260944.32,147664.92
Sub-Saharan Africa,Togo,Vegetables,Online,L,6/13/2016,641008746,6/18/2016,7587,154.06,90.93,1168853.22,689885.91,478967.31
Australia and Oceania,Solomon Islands,Clothes,Online,C,3/25/2016,306221425,3/30/2016,6579,109.28,35.84,718953.12,235791.36,483161.76
Middle East and North Africa,Azerbaijan,Office Supplies,Online,L,7/31/2013,177935874,8/30/2013,4034,651.21,524.96,2626981.14,2117688.64,509292.50
Central America and the Caribbean,Panama,Office Supplies,Offline,L,8/3/2016,520263421,8/15/2016,6363,651.21,524.96,4143649.23,3340320.48,803328.75
Australia and Oceania,Papua New Guinea,Cereal,Online,L,6/28/2015,767627894,7/18/2015,7007,205.70,117.11,1441339.90,820589.77,620750.13
Central America and the Caribbean,Saint Kitts and Nevis ,Cosmetics,Online,L,9/17/2016,874765622,10/24/2016,1442,437.20,263.33,630442.40,379721.86,250720.54
Europe,Spain,Snacks,Offline,C,5/28/2016,866725432,6/30/2016,2171,152.58,97.44,331251.18,211542.24,119708.94
Europe,Bosnia and Herzegovina,Clothes,Offline,L,10/11/2011,388868653,11/22/2011,3731,109.28,35.84,407723.68,133719.04,274004.64
Middle East and North Africa,Iraq,Baby Food,Offline,L,6/16/2012,956869113,7/24/2012,7689,255.28,159.42,1962847.92,1225780.38,737067.54
Middle East and North Africa,Egypt,Baby Food,Online,L,1/1/2014,106713140,1/5/2014,7644,255.28,159.42,1951360.32,1218606.48,732753.84
Sub-Saharan Africa,Cameroon,Meat,Online,L,10/22/2016,844699561,11/7/2016,4226,421.89,364.69,1782907.14,1541179.94,241727.20
Asia,Kazakhstan,Cereal,Online,H,10/11/2014,397439706,10/22/2014,96,205.70,117.11,19747.20,11242.56,8504.64
Australia and Oceania,Federated States of Micronesia,Fruits,Offline,M,3/22/2014,561857402,4/5/2014,4946,9.33,6.92,46146.18,34226.32,11919.86
Australia and Oceania,Solomon Islands,Vegetables,Online,C,12/17/2014,955188977,12/31/2014,500,154.06,90.93,77030.00,45465.00,31565.00
Asia,Turkmenistan,Clothes,Offline,L,1/28/2014,364983260,3/8/2014,5512,109.28,35.84,602351.36,197550.08,404801.28
Europe,Albania,Personal Care,Online,L,4/20/2017,799101579,5/17/2017,770,81.73,56.67,62932.10,43635.90,19296.20
Sub-Saharan Africa,Benin,Fruits,Offline,H,6/30/2012,735717761,7/8/2012,4090,9.33,6.92,38159.70,28302.80,9856.90
Europe,Russia,Personal Care,Offline,M,4/22/2011,973318135,5/17/2011,5320,81.73,56.67,434803.60,301484.40,133319.20
Middle East and North Africa,Saudi Arabia,Clothes,Offline,M,1/27/2015,580701529,2/3/2015,1342,109.28,35.84,146653.76,48097.28,98556.48
Europe,Italy,Meat,Offline,L,1/28/2011,946979272,3/17/2011,1065,421.89,364.69,449312.85,388394.85,60918.00
Sub-Saharan Africa,Gabon,Baby Food,Offline,L,2/23/2014,831575191,3/24/2014,433,255.28,159.42,110536.24,69028.86,41507.38
Asia,South Korea,Clothes,Offline,H,6/21/2017,414225614,8/6/2017,7419,109.28,35.84,810748.32,265896.96,544851.36
Europe,Liechtenstein,Personal Care,Online,H,7/9/2011,844979369,8/9/2011,7028,81.73,56.67,574398.44,398276.76,176121.68
Sub-Saharan Africa,Liberia,Cereal,Online,C,7/12/2010,194197785,8/12/2010,6295,205.70,117.11,1294881.50,737207.45,557674.05
Central America and the Caribbean,Guatemala,Snacks,Offline,H,11/20/2010,202554690,12/22/2010,9289,152.58,97.44,1417315.62,905120.16,512195.46
Asia,Uzbekistan,Cosmetics,Offline,M,1/13/2010,431036412,2/14/2010,2108,437.20,263.33,921617.60,555099.64,366517.96
Asia,Kazakhstan,Household,Online,C,4/9/2010,510941779,4/25/2010,7882,668.27,502.54,5267304.14,3961020.28,1306283.86
Sub-Saharan Africa,Tanzania,Meat,Offline,L,12/15/2014,593882119,1/19/2015,1771,421.89,364.69,747167.19,645865.99,101301.20
Central America and the Caribbean,Saint Kitts and Nevis ,Beverages,Online,C,2/25/2017,901781260,3/24/2017,5969,47.45,31.79,283229.05,189754.51,93474.54
Asia,Tajikistan,Cereal,Online,H,1/1/2011,376875531,2/13/2011,4700,205.70,117.11,966790.00,550417.00,416373.00
Central America and the Caribbean,Barbados,Cosmetics,Online,L,8/16/2010,731713759,9/6/2010,9217,437.20,263.33,4029672.40,2427112.61,1602559.79
Asia,Singapore,Beverages,Offline,M,1/26/2016,599157273,2/12/2016,2807,47.45,31.79,133192.15,89234.53,43957.62
Middle East and North Africa,Tunisia ,Personal Care,Online,M,2/3/2017,482379901,2/23/2017,5787,81.73,56.67,472971.51,327949.29,145022.22
Europe,Lithuania,Household,Online,H,2/1/2012,504867970,3/7/2012,507,668.27,502.54,338812.89,254787.78,84025.11
Europe,Iceland,Fruits,Online,M,11/12/2011,860420310,11/16/2011,6345,9.33,6.92,59198.85,43907.40,15291.45
Sub-Saharan Africa,Namibia,Household,Offline,H,2/28/2013,463148248,4/4/2013,4714,668.27,502.54,3150224.78,2368973.56,781251.22
Sub-Saharan Africa,Senegal,Beverages,Online,H,7/26/2017,997475612,8/15/2017,4054,47.45,31.79,192362.30,128876.66,63485.64
Europe,Macedonia,Cosmetics,Online,M,7/31/2012,168138730,8/18/2012,4841,437.20,263.33,2116485.20,1274780.53,841704.67
Sub-Saharan Africa,South Africa,Cereal,Online,H,4/14/2013,250186431,5/8/2013,4579,205.70,117.11,941900.30,536246.69,405653.61
Europe,Russia,Baby Food,Online,C,2/4/2013,438980042,3/24/2013,2805,255.28,159.42,716060.40,447173.10,268887.30
Sub-Saharan Africa,Sao Tome and Principe,Cosmetics,Offline,C,4/16/2010,900193393,5/21/2010,6084,437.20,263.33,2659924.80,1602099.72,1057825.08
North America,Mexico,Clothes,Offline,M,10/11/2011,519812810,11/29/2011,3017,109.28,35.84,329697.76,108129.28,221568.48
Europe,Romania,Cereal,Online,H,3/5/2014,954137122,4/10/2014,9232,205.70,117.11,1899022.40,1081159.52,817862.88
Europe,Monaco,Beverages,Offline,L,3/1/2015,779777657,3/11/2015,2392,47.45,31.79,113500.40,76041.68,37458.72
Central America and the Caribbean,Saint Vincent and the Grenadines,Personal Care,Offline,C,4/10/2017,443658244,5/2/2017,7188,81.73,56.67,587475.24,407343.96,180131.28
Middle East and North Africa,Kuwait,Household,Online,C,7/15/2016,913015210,8/19/2016,345,668.27,502.54,230553.15,173376.30,57176.85
Central America and the Caribbean,Belize,Fruits,Offline,H,10/28/2013,525397384,10/28/2013,5616,9.33,6.92,52397.28,38862.72,13534.56
Asia,Turkmenistan,Snacks,Offline,H,1/29/2011,838666093,3/4/2011,8789,152.58,97.44,1341025.62,856400.16,484625.46
Central America and the Caribbean,Saint Vincent and the Grenadines,Vegetables,Offline,C,2/3/2015,780995166,3/15/2015,2680,154.06,90.93,412880.80,243692.40,169188.40
Sub-Saharan Africa,Lesotho,Cosmetics,Offline,C,1/2/2011,700870931,2/5/2011,2138,437.20,263.33,934733.60,562999.54,371734.06
Central America and the Caribbean,Cuba,Beverages,Offline,M,7/10/2011,117092216,8/2/2011,9043,47.45,31.79,429090.35,287476.97,141613.38
Australia and Oceania,Palau,Beverages,Offline,C,4/12/2015,868770349,5/6/2015,7307,47.45,31.79,346717.15,232289.53,114427.62
Europe,Albania,Clothes,Online,H,8/8/2010,365329158,9/22/2010,7871,109.28,35.84,860142.88,282096.64,578046.24
Sub-Saharan Africa,Republic of the Congo,Office Supplies,Offline,M,3/9/2017,136504971,3/13/2017,3709,651.21,524.96,2415337.89,1947076.64,468261.25
Sub-Saharan Africa,Uganda,Vegetables,Online,C,2/18/2014,882346618,3/2/2014,4827,154.06,90.93,743647.62,438919.11,304728.51
Europe,Finland,Office Supplies,Online,C,11/28/2011,223215425,1/7/2012,3259,651.21,524.96,2122293.39,1710844.64,411448.75
Sub-Saharan Africa,Zambia,Beverages,Offline,M,9/2/2010,349785220,10/18/2010,8074,47.45,31.79,383111.30,256672.46,126438.84
Europe,Kosovo,Household,Online,M,8/28/2011,373042333,9/1/2011,371,668.27,502.54,247928.17,186442.34,61485.83
Australia and Oceania,New Zealand,Personal Care,Online,L,5/17/2013,374285590,6/13/2013,8278,81.73,56.67,676560.94,469114.26,207446.68
Sub-Saharan Africa,Benin,Meat,Offline,L,5/27/2015,955126321,7/4/2015,1958,421.89,364.69,826060.62,714063.02,111997.60
Australia and Oceania,Samoa ,Cosmetics,Online,H,8/2/2014,987488353,8/2/2014,8603,437.20,263.33,3761231.60,2265427.99,1495803.61
Middle East and North Africa,Oman,Cereal,Online,H,6/3/2016,763608014,7/14/2016,7435,205.70,117.11,1529379.50,870712.85,658666.65
Asia,Uzbekistan,Baby Food,Online,M,2/9/2016,646034133,3/4/2016,4711,255.28,159.42,1202624.08,751027.62,451596.46
Europe,France,Vegetables,Offline,C,6/23/2017,617628037,7/20/2017,8716,154.06,90.93,1342786.96,792545.88,550241.08
Sub-Saharan Africa,South Africa,Personal Care,Online,H,1/25/2014,731563556,2/11/2014,4768,81.73,56.67,389688.64,270202.56,119486.08
Central America and the Caribbean,Guatemala,Beverages,Online,L,8/19/2015,661327016,9/10/2015,215,47.45,31.79,10201.75,6834.85,3366.90
Sub-Saharan Africa,Sao Tome and Principe,Snacks,Offline,L,1/19/2014,150717246,1/30/2014,9437,152.58,97.44,1439897.46,919541.28,520356.18
Sub-Saharan Africa,Liberia,Fruits,Online,H,6/4/2017,363845574,6/19/2017,8846,9.33,6.92,82533.18,61214.32,21318.86
Asia,Bhutan,Meat,Online,M,12/22/2015,735135829,12/24/2015,1883,421.89,364.69,794418.87,686711.27,107707.60
Australia and Oceania,New Zealand,Meat,Online,L,2/21/2016,319324338,2/27/2016,4023,421.89,364.69,1697263.47,1467147.87,230115.60
Europe,Switzerland,Cosmetics,Offline,M,1/25/2014,941459929,3/13/2014,7769,437.20,263.33,3396606.80,2045810.77,1350796.03
Europe,Liechtenstein,Office Supplies,Offline,M,7/14/2014,446903932,7/23/2014,7659,651.21,524.96,4987617.39,4020668.64,966948.75
Sub-Saharan Africa,Lesotho,Cereal,Online,H,1/11/2012,351330173,1/26/2012,5260,205.70,117.11,1081982.00,615998.60,465983.40
Sub-Saharan Africa,Burundi,Snacks,Offline,L,3/31/2017,890724980,5/20/2017,4170,152.58,97.44,636258.60,406324.80,229933.80
Europe,Switzerland,Vegetables,Offline,H,6/12/2015,571387183,7/21/2015,5020,154.06,90.93,773381.20,456468.60,316912.60
Central America and the Caribbean,Dominican Republic,Cereal,Online,H,9/1/2015,219928109,9/18/2015,470,205.70,117.11,96679.00,55041.70,41637.30
Central America and the Caribbean,Honduras,Household,Offline,C,8/29/2016,733271586,9/10/2016,212,668.27,502.54,141673.24,106538.48,35134.76
Middle East and North Africa,Iraq,Vegetables,Online,H,8/29/2010,828653943,9/10/2010,5971,154.06,90.93,919892.26,542943.03,376949.23
Europe,Albania,Meat,Online,L,6/23/2017,193624007,8/6/2017,6501,421.89,364.69,2742706.89,2370849.69,371857.20
Sub-Saharan Africa,The Gambia,Office Supplies,Offline,H,7/18/2012,836043107,9/4/2012,2589,651.21,524.96,1685982.69,1359121.44,326861.25
Sub-Saharan Africa,Uganda,Fruits,Offline,M,1/7/2014,334085071,1/9/2014,2051,9.33,6.92,19135.83,14192.92,4942.91
Sub-Saharan Africa,Sierra Leone,Cereal,Online,M,10/27/2010,386236226,12/16/2010,4737,205.70,117.11,974400.90,554750.07,419650.83
Middle East and North Africa,Jordan,Beverages,Online,M,11/17/2011,961295402,12/7/2011,7526,47.45,31.79,357108.70,239251.54,117857.16
Europe,Bulgaria,Household,Online,M,1/10/2012,748373925,1/17/2012,9330,668.27,502.54,6234959.10,4688698.20,1546260.90
Asia,South Korea,Fruits,Online,H,12/18/2010,306895625,1/30/2011,6090,9.33,6.92,56819.70,42142.80,14676.90
Asia,Vietnam,Vegetables,Offline,L,1/7/2017,716596829,1/28/2017,5781,154.06,90.93,890620.86,525666.33,364954.53
Sub-Saharan Africa,Burkina Faso,Clothes,Offline,M,1/30/2013,427526366,2/26/2013,3407,109.28,35.84,372316.96,122106.88,250210.08
Central America and the Caribbean,Trinidad and Tobago,Baby Food,Online,H,5/27/2013,210045564,6/1/2013,6005,255.28,159.42,1532956.40,957317.10,575639.30
Europe,San Marino,Clothes,Offline,L,5/12/2014,904828250,6/23/2014,7641,109.28,35.84,835008.48,273853.44,561155.04
Europe,Luxembourg,Vegetables,Online,L,5/25/2013,272860753,6/29/2013,4415,154.06,90.93,680174.90,401455.95,278718.95
Asia,Turkmenistan,Vegetables,Offline,H,10/23/2012,645441901,11/12/2012,9457,154.06,90.93,1456945.42,859925.01,597020.41
Middle East and North Africa,Lebanon,Clothes,Offline,H,12/19/2015,374183022,2/6/2016,7926,109.28,35.84,866153.28,284067.84,582085.44
Central America and the Caribbean,Costa Rica,Cereal,Offline,M,12/4/2015,581007945,12/10/2015,2017,205.70,117.11,414896.90,236210.87,178686.03
Asia,Mongolia,Vegetables,Online,L,5/23/2014,208152997,7/9/2014,5952,154.06,90.93,916965.12,541215.36,375749.76
Australia and Oceania,Papua New Guinea,Clothes,Offline,M,5/9/2010,968167006,5/17/2010,987,109.28,35.84,107859.36,35374.08,72485.28
